"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Water Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp"
10931,07/15/19 21:40:00,30.013,1.0,0.0,56.5,0.0,0.0,60.99,313.0,81.02,77.64
10932,07/15/19 21:50:00,30.016000000000002,1.0,0.0,55.2,0.0,0.0,60.21,309.0,81.11,77.51
10933,07/15/19 22:00:00,30.022000000000002,1.0,0.0,55.800000000000004,0.0,0.0,60.27,314.0,81.16,77.25
10934,07/15/19 22:10:00,30.019000000000002,1.0,0.0,55.800000000000004,0.0,0.0,60.03,314.0,81.07000000000001,76.99
10935,07/15/19 22:20:00,30.022000000000002,1.0,0.0,56.800000000000004,0.0,0.0,60.4,313.0,81.07000000000001,76.85000000000001
10936,07/15/19 22:30:00,30.025000000000002,1.0,0.0,56.800000000000004,0.0,0.0,60.24,316.0,81.02,76.68
10937,07/15/19 22:40:00,30.022000000000002,1.0,0.0,57.2,0.0,0.0,60.36,310.0,80.98,76.59
10938,07/15/19 22:50:00,30.025000000000002,1.0,0.0,57.800000000000004,0.0,0.0,60.410000000000004,319.0,80.93,76.33
10939,07/15/19 23:00:00,30.025000000000002,1.0,0.0,58.0,0.0,0.0,60.26,307.0,80.98,76.07000000000001
10940,07/15/19 23:10:00,30.025000000000002,1.0,0.0,58.7,0.0,0.0,60.36,307.0,80.98,75.81
10941,07/15/19 23:20:00,30.025000000000002,1.0,0.0,59.0,0.0,0.0,60.38,307.0,80.85000000000001,75.68
10942,07/15/19 23:30:00,30.033,1.0,0.0,59.9,0.0,0.0,60.56,302.0,80.8,75.42
10943,07/15/19 23:40:00,30.033,1.0,0.0,59.9,0.0,0.0,60.27,293.0,80.8,75.12
10944,07/15/19 23:50:00,30.033,1.0,0.0,60.9,0.0,0.0,60.46,292.0,80.8,74.81
10945,07/16/19 00:00:00,30.036,1.0,0.0,61.5,0.0,0.0,60.45,291.0,80.76,74.51
10946,07/16/19 00:10:00,30.036,1.0,0.0,63.0,0.0,0.0,61.33,291.0,80.62,74.73
10947,07/16/19 00:20:00,30.036,1.0,0.0,62.300000000000004,0.0,0.0,60.69,291.0,80.71000000000001,74.38
10948,07/16/19 00:30:00,30.033,1.0,0.0,62.2,0.0,0.0,60.56,275.0,80.71000000000001,74.29
10949,07/16/19 00:40:00,30.036,1.0,0.0,63.5,0.0,0.0,61.06,270.0,80.67,74.21000000000001
10950,07/16/19 00:50:00,30.033,1.0,0.0,65.0,0.0,0.0,61.64,263.0,80.62,74.12
10951,07/16/19 01:00:00,30.036,1.0,0.0,67.4,0.0,0.0,62.300000000000004,260.0,80.58,73.73
10952,07/16/19 01:10:00,30.036,1.0,0.0,66.9,0.0,0.0,61.97,260.0,80.54,73.60000000000001
10953,07/16/19 01:20:00,30.039,1.0,0.0,66.6,0.0,0.0,61.800000000000004,261.0,80.54,73.56
10954,07/16/19 01:30:00,30.036,1.0,0.0,66.6,0.0,0.0,61.47,272.0,80.54,73.21000000000001
10955,07/16/19 01:40:00,30.039,1.0,0.0,65.3,0.0,0.0,60.620000000000005,277.0,80.49,72.91
10956,07/16/19 01:50:00,30.039,1.0,0.0,66.5,0.0,0.0,61.06,291.0,80.45,72.83
10957,07/16/19 02:00:00,30.045,1.0,0.0,66.8,0.0,0.0,60.61,284.0,80.45,72.22
10958,07/16/19 02:10:00,30.045,1.0,0.0,68.0,0.0,0.0,60.74,291.0,80.4,71.83
10959,07/16/19 02:20:00,30.048000000000002,1.0,0.0,66.6,0.0,0.0,60.61,286.0,80.4,72.31
10960,07/16/19 02:30:00,30.042,1.0,0.0,68.1,0.0,0.0,60.95,286.0,80.36,72.01
10961,07/16/19 02:40:00,30.036,1.0,0.0,69.0,0.0,0.0,61.24,272.0,80.32000000000001,71.92
10962,07/16/19 02:50:00,30.039,1.0,0.0,70.9,0.0,0.0,61.63,263.0,80.27,71.53
10963,07/16/19 03:00:00,30.036,1.0,0.0,71.2,0.0,0.0,61.46,261.0,80.27,71.23
10964,07/16/19 03:10:00,30.042,1.0,0.0,73.0,0.0,0.0,62.13,254.0,80.27,71.19
10965,07/16/19 03:20:00,30.042,1.0,0.0,72.9,0.0,0.0,62.01,253.0,80.23,71.10000000000001
10966,07/16/19 03:30:00,30.036,1.0,0.0,72.4,0.0,0.0,61.15,253.0,80.14,70.42
10967,07/16/19 03:40:00,30.036,1.0,0.0,73.10000000000001,0.0,0.0,61.67,250.0,80.14,70.67
10968,07/16/19 03:50:00,30.039,1.0,0.0,73.60000000000001,0.0,0.0,61.910000000000004,254.0,80.14,70.72
10969,07/16/19 04:00:00,30.042,1.0,0.0,74.4,0.0,0.0,61.76,248.0,80.10000000000001,70.24
10970,07/16/19 04:10:00,30.042,1.0,0.0,74.0,0.0,0.0,61.19,251.0,80.01,69.81
10971,07/16/19 04:20:00,30.039,1.0,0.0,74.8,0.0,0.0,61.04,247.0,79.96000000000001,69.34
10972,07/16/19 04:30:00,30.039,1.0,0.0,74.60000000000001,0.0,0.0,61.83,248.0,80.01,70.24
10973,07/16/19 04:40:00,30.045,1.0,0.0,74.9,0.0,0.0,61.33,251.0,80.01,69.60000000000001
10974,07/16/19 04:50:00,30.045,1.0,0.0,75.3,0.0,0.0,61.89,251.0,79.88,70.03
10975,07/16/19 05:00:00,30.048000000000002,1.0,0.0,75.60000000000001,0.0,0.0,61.76,251.0,79.88,69.77
10976,07/16/19 05:10:00,30.048000000000002,1.0,0.0,75.5,0.0,0.0,61.72,254.0,79.83,69.77
10977,07/16/19 05:20:00,30.048000000000002,4.0,0.0,75.9,0.0,0.0,61.7,253.0,79.83,69.60000000000001
10978,07/16/19 05:30:00,30.054000000000002,14.0,0.0,76.3,0.0,0.0,61.02,248.0,79.74,68.74
10979,07/16/19 05:40:00,30.054000000000002,31.0,0.0,77.2,0.0,0.0,62.14,251.0,79.83,69.56
10980,07/16/19 05:50:00,30.057000000000002,56.0,0.0,78.10000000000001,0.0,0.0,62.300000000000004,250.0,79.7,69.39
10981,07/16/19 06:00:00,30.057000000000002,89.0,0.0,77.5,0.0,0.0,61.5,246.0,79.52,68.78
10982,07/16/19 06:10:00,30.054000000000002,126.0,0.0,77.8,0.0,0.0,61.99,250.0,79.52,69.17
10983,07/16/19 06:20:00,30.045,204.0,0.0,78.5,0.0,0.0,62.410000000000004,243.0,79.66,69.34
10984,07/16/19 06:30:00,30.060000000000002,261.0,0.0,78.10000000000001,0.0,0.0,62.64,250.0,79.74,69.73
10985,07/16/19 06:40:00,30.063000000000002,351.0,0.0,78.10000000000001,0.0,0.0,62.68,253.0,79.74,69.77
10986,07/16/19 06:50:00,30.063000000000002,396.0,0.0,78.2,0.0,0.0,62.97,250.0,79.74,70.03
10987,07/16/19 07:00:00,30.063000000000002,494.0,0.0,75.60000000000001,0.0,0.0,63.21,257.0,79.74,71.27
10988,07/16/19 07:10:00,30.063000000000002,561.0,0.0,73.8,0.0,0.0,62.4,253.0,79.79,71.15
10989,07/16/19 07:20:00,30.069,591.0,0.0,74.8,0.0,0.0,62.870000000000005,250.0,79.74,71.23
10990,07/16/19 07:30:00,30.063000000000002,704.0,0.0,74.60000000000001,0.0,0.0,63.54,247.0,79.83,72.01
10991,07/16/19 07:40:00,30.063000000000002,639.0,0.0,74.60000000000001,0.0,0.0,63.910000000000004,247.0,79.92,72.39
10992,07/16/19 07:50:00,30.069,791.0,0.0,72.4,0.0,0.0,64.63,246.0,80.05,74.03
10993,07/16/19 08:00:00,30.066,874.0,0.0,71.5,0.0,0.0,63.940000000000005,247.0,80.18,73.69
10994,07/16/19 08:10:00,30.066,904.0,0.0,72.10000000000001,0.0,0.0,64.56,246.0,80.23,74.08
10995,07/16/19 08:20:00,30.066,911.0,0.0,71.9,0.0,0.0,65.35,244.0,80.36,74.99
10996,07/16/19 08:30:00,30.063000000000002,939.0,0.0,71.3,0.0,0.0,65.19,244.0,80.27,75.07000000000001
10997,07/16/19 08:40:00,30.069,1024.0,0.0,68.5,0.0,0.0,66.08,244.0,80.4,77.2
10998,07/16/19 08:50:00,30.066,1139.0,0.0,68.4,0.0,0.0,65.0,244.0,80.49,76.12
10999,07/16/19 09:00:00,30.066,1171.0,0.0,66.3,0.0,0.0,65.05,244.0,80.49,77.12
11000,07/16/19 09:10:00,30.063000000000002,1284.0,0.0,64.7,0.0,0.0,64.27,244.0,80.62,77.03
11001,07/16/19 09:20:00,30.057000000000002,1301.0,0.0,61.4,0.0,0.0,63.230000000000004,250.0,80.71000000000001,77.51
11002,07/16/19 09:30:00,30.054000000000002,1369.0,0.0,61.5,0.0,0.0,63.97,250.0,80.8,78.25
11003,07/16/19 09:40:00,30.054000000000002,1459.0,0.0,57.800000000000004,0.0,0.0,62.45,251.0,81.07000000000001,78.51
11004,07/16/19 09:50:00,30.048000000000002,1551.0,0.0,57.800000000000004,0.0,0.0,62.410000000000004,254.0,80.98,78.47
11005,07/16/19 10:00:00,30.048000000000002,1614.0,0.0,58.4,0.0,0.0,62.74,267.0,80.98,78.51
11006,07/16/19 10:10:00,30.048000000000002,1646.0,0.0,58.0,0.0,0.0,62.79,263.0,80.89,78.78
11007,07/16/19 10:20:00,30.045,1671.0,0.0,59.7,0.0,0.0,64.07000000000001,263.0,81.02,79.26
11008,07/16/19 10:30:00,30.042,1716.0,0.0,55.1,0.0,0.0,61.870000000000005,241.0,81.16,79.35000000000001
11009,07/16/19 10:40:00,30.042,1749.0,0.0,56.5,0.0,0.0,62.5,250.0,81.29,79.26
11010,07/16/19 10:50:00,30.036,1789.0,0.0,56.9,0.0,0.0,62.78,264.0,81.42,79.35000000000001
11011,07/16/19 11:00:00,30.036,1826.0,0.0,56.2,0.0,0.0,63.17,250.0,81.42,80.14
11012,07/16/19 11:10:00,30.033,1866.0,0.0,58.1,0.0,0.0,64.28,250.0,81.46000000000001,80.32000000000001
11013,07/16/19 11:20:00,30.042,1869.0,0.0,56.4,0.0,0.0,63.02,234.0,81.95,79.88
11014,07/16/19 11:30:00,30.042,1889.0,0.0,55.7,0.0,0.0,62.75,254.0,81.64,79.96000000000001
11015,07/16/19 11:40:00,30.039,1929.0,0.0,56.9,0.0,0.0,64.42,250.0,81.60000000000001,81.11
11016,07/16/19 11:50:00,30.031000000000002,2109.0,0.0,56.4,0.0,0.0,64.09,237.0,81.69,81.02
11017,07/16/19 12:00:00,30.036,1926.0,0.0,60.2,0.0,0.0,65.34,244.0,81.86,80.36
11018,07/16/19 12:10:00,30.033,1866.0,0.0,60.2,0.0,0.0,65.47,264.0,81.91,80.49
11019,07/16/19 12:20:00,30.028000000000002,1376.0,0.0,56.4,0.0,0.0,65.2,254.0,82.04,82.22
11020,07/16/19 12:30:00,30.022000000000002,1336.0,0.0,54.800000000000004,0.0,0.0,63.97,230.0,81.95,81.78
11021,07/16/19 12:40:00,30.019000000000002,1399.0,0.0,55.7,0.0,0.0,64.89,240.0,81.95,82.26
11022,07/16/19 12:50:00,30.016000000000002,1319.0,0.0,53.0,0.0,0.0,64.24,225.0,81.95,83.11
11023,07/16/19 13:00:00,30.019000000000002,2169.0,0.0,55.2,0.0,0.0,65.95,220.0,82.0,83.69
11024,07/16/19 13:10:00,30.019000000000002,1214.0,0.0,53.0,0.0,0.0,64.53,229.0,82.13,83.42
11025,07/16/19 13:20:00,30.016000000000002,2114.0,0.0,52.300000000000004,0.0,0.0,63.29,234.0,82.71000000000001,82.49
11026,07/16/19 13:30:00,30.016000000000002,1996.0,0.0,50.6,0.0,0.0,63.95,243.0,82.44,84.23
11027,07/16/19 13:40:00,30.013,1899.0,0.0,53.300000000000004,0.0,0.0,64.49,254.0,82.49,83.2
11028,07/16/19 13:50:00,29.995,1916.0,0.0,53.2,0.0,0.0,65.51,236.0,82.75,84.36
11029,07/16/19 14:00:00,29.992,2026.0,0.0,50.4,0.0,0.0,64.87,248.0,82.89,85.35000000000001
11030,07/16/19 14:10:00,29.995,1451.0,0.0,53.5,0.0,0.0,64.8,243.0,82.98,83.42
11031,07/16/19 14:20:00,29.998,1159.0,0.0,52.0,0.0,0.0,64.36,226.0,83.06,83.82000000000001
11032,07/16/19 14:30:00,29.995,1994.0,0.0,51.5,0.0,0.0,64.08,263.0,82.98,83.82000000000001
11033,07/16/19 14:40:00,29.995,1776.0,0.0,48.6,0.0,0.0,62.800000000000004,253.0,83.11,84.23
11034,07/16/19 14:50:00,29.986,1796.0,0.0,51.1,0.0,0.0,64.64,254.0,82.66,84.68
11035,07/16/19 15:00:00,29.995,1169.0,0.0,53.800000000000004,0.0,0.0,65.58,265.0,82.75,84.09
11036,07/16/19 15:10:00,29.989,1296.0,0.0,50.5,0.0,0.0,64.72,256.0,82.84,85.13
11037,07/16/19 15:20:00,29.986,976.0,0.0,52.6,0.0,0.0,64.98,265.0,82.75,84.14
11038,07/16/19 15:30:00,29.989,841.0,0.0,52.0,0.0,0.0,64.9,265.0,82.84,84.41
11039,07/16/19 15:40:00,29.986,1139.0,0.0,50.7,0.0,0.0,65.24,271.0,83.11,85.58
11040,07/16/19 15:50:00,29.986,624.0,0.0,55.2,0.0,0.0,66.62,268.0,83.06,84.41
11041,07/16/19 16:00:00,29.98,616.0,0.0,55.5,0.0,0.0,66.4,253.0,82.93,84.0
11042,07/16/19 16:10:00,29.977,779.0,0.0,57.0,0.0,0.0,67.05,251.0,82.89,83.87
11043,07/16/19 16:20:00,29.983,764.0,0.0,58.4,0.0,0.0,67.92,247.0,82.84,84.05
11044,07/16/19 16:30:00,29.986,634.0,0.0,55.9,0.0,0.0,67.02,271.0,82.89,84.45
11045,07/16/19 16:40:00,29.98,766.0,0.0,55.2,0.0,0.0,66.41,265.0,82.8,84.18
11046,07/16/19 16:50:00,29.977,1274.0,0.0,55.9,0.0,0.0,66.98,261.0,82.75,84.41
11047,07/16/19 17:00:00,29.977,709.0,0.0,54.9,0.0,0.0,66.63,250.0,82.89,84.59
11048,07/16/19 17:10:00,29.974,814.0,0.0,57.9,0.0,0.0,68.55,240.0,82.84,84.99
11049,07/16/19 17:20:00,29.971,524.0,0.0,56.9,0.0,0.0,67.08,246.0,82.8,83.96000000000001
11050,07/16/19 17:30:00,29.969,584.0,0.0,56.1,0.0,0.0,66.88,234.0,82.75,84.18
11051,07/16/19 17:40:00,29.966,416.0,0.0,57.2,0.0,0.0,67.48,244.0,82.71000000000001,84.23
11052,07/16/19 17:50:00,29.957,354.0,0.0,56.300000000000004,0.0,0.0,66.65,251.0,82.62,83.82000000000001
11053,07/16/19 18:00:00,29.96,251.0,0.0,57.300000000000004,0.0,0.0,67.2,230.0,82.53,83.87
11054,07/16/19 18:10:00,29.957,296.0,0.0,59.800000000000004,0.0,0.0,68.19,251.0,82.4,83.60000000000001
11055,07/16/19 18:20:00,29.957,424.0,0.0,58.7,0.0,0.0,68.15,244.0,82.26,84.14
11056,07/16/19 18:30:00,29.957,424.0,0.0,57.2,0.0,0.0,67.57000000000001,234.0,82.26,84.32000000000001
11057,07/16/19 18:40:00,29.957,244.0,0.0,55.6,0.0,0.0,66.95,229.0,82.22,84.54
11058,07/16/19 18:50:00,29.945,181.0,0.0,58.2,0.0,0.0,67.82000000000001,232.0,82.09,84.05
11059,07/16/19 19:00:00,29.948,334.0,0.0,53.7,0.0,0.0,67.95,230.0,82.0,86.71000000000001
11060,07/16/19 19:10:00,29.948,244.0,0.0,56.7,0.0,0.0,68.82000000000001,216.0,81.95,85.94
11061,07/16/19 19:20:00,29.954,191.0,0.0,60.1,0.0,0.0,69.68,216.0,81.82000000000001,85.04
11062,07/16/19 19:30:00,29.951,151.0,0.0,59.4,0.0,0.0,68.83,206.0,81.82000000000001,84.5
11063,07/16/19 19:40:00,29.954,96.0,0.0,60.4,0.0,0.0,68.52,209.0,81.73,83.65
11064,07/16/19 19:50:00,29.954,64.0,0.0,62.9,0.0,0.0,68.61,212.0,81.69,82.49
11065,07/16/19 20:00:00,29.954,41.0,0.0,62.9,0.0,0.0,68.41,202.0,81.60000000000001,82.26
11066,07/16/19 20:10:00,29.951,26.0,0.0,63.800000000000004,0.0,0.0,68.27,206.0,81.60000000000001,81.69
11067,07/16/19 20:20:00,29.957,6.0,0.0,65.4,0.0,0.0,68.62,212.0,81.55,81.29
11068,07/16/19 20:30:00,29.966,1.0,0.0,66.3,0.0,0.0,68.89,201.0,81.51,81.16
11069,07/16/19 20:40:00,29.966,1.0,0.0,67.9,0.0,0.0,69.38,206.0,81.64,80.93
11070,07/16/19 20:50:00,29.96,1.0,0.0,69.8,0.0,0.0,69.77,223.0,81.55,80.49
11071,07/16/19 21:00:00,29.966,1.0,0.0,70.10000000000001,0.0,0.0,69.94,215.0,81.51,80.54
11072,07/16/19 21:10:00,29.963,1.0,0.0,69.60000000000001,0.0,0.0,70.02,218.0,81.33,80.85000000000001
11073,07/16/19 21:20:00,29.969,1.0,0.0,69.2,0.0,0.0,69.72,219.0,81.24,80.71000000000001
11074,07/16/19 21:30:00,29.969,1.0,0.0,69.0,0.0,0.0,69.85000000000001,218.0,81.29,80.93
11075,07/16/19 21:40:00,29.966,1.0,0.0,68.7,0.0,0.0,69.60000000000001,219.0,81.24,80.8
11076,07/16/19 21:50:00,29.969,1.0,0.0,68.9,0.0,0.0,69.56,218.0,81.16,80.67
11077,07/16/19 22:00:00,29.969,1.0,0.0,68.9,0.0,0.0,69.43,218.0,81.16,80.54
11078,07/16/19 22:10:00,29.969,1.0,0.0,67.7,0.0,0.0,69.04,213.0,81.07000000000001,80.67
11079,07/16/19 22:20:00,29.971,1.0,0.0,68.3,0.0,0.0,69.26,222.0,81.02,80.62
11080,07/16/19 22:30:00,29.969,1.0,0.0,69.0,0.0,0.0,69.22,220.0,81.07000000000001,80.27
11081,07/16/19 22:40:00,29.971,1.0,0.0,69.8,0.0,0.0,69.47,230.0,80.98,80.18
11082,07/16/19 22:50:00,29.963,1.0,0.0,69.7,0.0,0.0,69.3,223.0,80.93,80.05
11083,07/16/19 23:00:00,29.963,1.0,0.0,69.5,0.0,0.0,69.3,219.0,80.89,80.14
11084,07/16/19 23:10:00,29.957,1.0,0.0,70.10000000000001,0.0,0.0,69.18,222.0,80.8,79.74
11085,07/16/19 23:20:00,29.957,1.0,0.0,71.4,0.0,0.0,69.67,227.0,80.8,79.7
11086,07/16/19 23:30:00,29.957,1.0,0.0,71.7,0.0,0.0,69.5,229.0,80.8,79.39
11087,07/16/19 23:40:00,29.96,1.0,0.0,71.7,0.0,0.0,69.33,234.0,80.76,79.22
11088,07/16/19 23:50:00,29.963,1.0,0.0,72.9,0.0,0.0,69.69,233.0,80.71000000000001,79.08
11089,07/17/19 00:00:00,29.954,1.0,0.0,72.4,0.0,0.0,69.4,232.0,80.71000000000001,79.0
11090,07/17/19 00:10:00,29.957,1.0,0.0,72.60000000000001,0.0,0.0,69.23,226.0,80.62,78.73
11091,07/17/19 00:20:00,29.954,1.0,0.0,72.7,0.0,0.0,69.19,232.0,80.62,78.65
11092,07/17/19 00:30:00,29.951,1.0,0.0,72.60000000000001,0.0,0.0,68.98,223.0,80.58,78.47
11093,07/17/19 00:40:00,29.951,1.0,0.0,72.9,0.0,0.0,69.06,226.0,80.54,78.43
11094,07/17/19 00:50:00,29.951,1.0,0.0,73.0,0.0,0.0,68.93,226.0,80.54,78.25
11095,07/17/19 01:00:00,29.948,1.0,0.0,72.7,0.0,0.0,68.77,226.0,80.45,78.21000000000001
11096,07/17/19 01:10:00,29.948,1.0,0.0,73.3,0.0,0.0,68.84,223.0,80.45,78.03
11097,07/17/19 01:20:00,29.948,1.0,0.0,73.2,0.0,0.0,68.72,225.0,80.4,77.95
11098,07/17/19 01:30:00,29.945,1.0,0.0,73.9,0.0,0.0,68.87,226.0,80.4,77.81
11099,07/17/19 01:40:00,29.945,1.0,0.0,74.3,0.0,0.0,69.03,230.0,80.36,77.81
11100,07/17/19 01:50:00,29.939,1.0,0.0,74.5,0.0,0.0,69.10000000000001,232.0,80.36,77.81
11101,07/17/19 02:00:00,29.942,1.0,0.0,75.60000000000001,0.0,0.0,69.41,234.0,80.27,77.68
11102,07/17/19 02:10:00,29.939,1.0,0.0,76.5,0.0,0.0,69.58,233.0,80.27,77.51
11103,07/17/19 02:20:00,29.933,1.0,0.0,76.5,0.0,0.0,69.54,236.0,80.27,77.47
11104,07/17/19 02:30:00,29.933,1.0,0.0,75.9,0.0,0.0,69.27,227.0,80.23,77.42
11105,07/17/19 02:40:00,29.927,1.0,0.0,76.3,0.0,0.0,69.13,229.0,80.18,77.12
11106,07/17/19 02:50:00,29.927,1.0,0.0,76.4,0.0,0.0,69.08,226.0,80.14,77.03
11107,07/17/19 03:00:00,29.924,1.0,0.0,77.0,0.0,0.0,69.14,226.0,80.10000000000001,76.85000000000001
11108,07/17/19 03:10:00,29.924,1.0,0.0,77.9,0.0,0.0,69.82000000000001,233.0,80.05,77.2
11109,07/17/19 03:20:00,29.921,1.0,0.0,78.2,0.0,0.0,69.68,233.0,80.10000000000001,76.94
11110,07/17/19 03:30:00,29.915,1.0,0.0,78.60000000000001,0.0,0.0,70.08,236.0,80.05,77.2
11111,07/17/19 03:40:00,29.924,1.0,0.0,79.0,0.0,0.0,70.02,236.0,80.01,76.99
11112,07/17/19 03:50:00,29.912,1.0,0.0,79.9,0.0,0.0,70.10000000000001,236.0,79.92,76.72
11113,07/17/19 04:00:00,29.912,1.0,0.0,80.4,0.0,0.0,70.49,239.0,79.96000000000001,76.94
11114,07/17/19 04:10:00,29.921,1.0,0.0,81.3,0.0,0.0,70.82000000000001,241.0,79.96000000000001,76.94
11115,07/17/19 04:20:00,29.921,1.0,0.0,82.10000000000001,0.0,0.0,70.94,246.0,79.92,76.77
11116,07/17/19 04:30:00,29.921,1.0,0.0,82.4,0.0,0.0,71.09,239.0,79.92,76.81
11117,07/17/19 04:40:00,29.921,1.0,0.0,82.60000000000001,0.0,0.0,70.95,232.0,79.88,76.59
11118,07/17/19 04:50:00,29.927,1.0,0.0,82.7,0.0,0.0,71.24,240.0,79.83,76.85000000000001
11119,07/17/19 05:00:00,29.927,1.0,0.0,82.5,0.0,0.0,71.17,241.0,79.88,76.85000000000001
11120,07/17/19 05:10:00,29.927,1.0,0.0,82.7,0.0,0.0,71.07000000000001,241.0,79.83,76.68
11121,07/17/19 05:20:00,29.927,4.0,0.0,83.4,0.0,0.0,71.15,241.0,79.79,76.51
11122,07/17/19 05:30:00,29.927,16.0,0.0,83.10000000000001,0.0,0.0,71.0,243.0,79.79,76.46000000000001
11123,07/17/19 05:40:00,29.924,29.0,0.0,83.3,0.0,0.0,71.03,236.0,79.79,76.42
11124,07/17/19 05:50:00,29.924,46.0,0.0,83.3,0.0,0.0,70.99,241.0,79.74,76.38
11125,07/17/19 06:00:00,29.921,86.0,0.0,83.9,0.0,0.0,71.37,237.0,79.74,76.55
11126,07/17/19 06:10:00,29.927,119.0,0.0,83.3,0.0,0.0,71.33,243.0,79.74,76.72
11127,07/17/19 06:20:00,29.924,136.0,0.0,84.2,0.0,0.0,71.77,246.0,79.74,76.85000000000001
11128,07/17/19 06:30:00,29.924,194.0,0.0,83.2,0.0,0.0,71.67,246.0,79.79,77.12
11129,07/17/19 06:40:00,29.924,191.0,0.0,83.3,0.0,0.0,71.8,246.0,79.74,77.2
11130,07/17/19 06:50:00,29.924,174.0,0.0,82.9,0.0,0.0,71.82000000000001,244.0,79.74,77.38
11131,07/17/19 07:00:00,29.924,286.0,0.0,82.2,0.0,0.0,71.91,248.0,79.74,77.73
11132,07/17/19 07:10:00,29.924,331.0,0.0,82.7,0.0,0.0,72.14,244.0,79.79,77.77
11133,07/17/19 07:20:00,29.924,251.0,0.0,82.8,0.0,0.0,72.13,250.0,79.83,77.73
11134,07/17/19 07:30:00,29.924,211.0,0.0,82.5,0.0,0.0,71.98,247.0,79.74,77.68
11135,07/17/19 07:40:00,29.927,231.0,0.0,82.9,0.0,0.0,72.25,241.0,79.74,77.81
11136,07/17/19 07:50:00,29.927,389.0,0.0,82.2,0.0,0.0,72.0,243.0,79.74,77.81
11137,07/17/19 08:00:00,29.93,441.0,0.0,81.5,0.0,0.0,72.17,246.0,79.83,78.25
11138,07/17/19 08:10:00,29.933,431.0,0.0,82.0,0.0,0.0,72.53,250.0,79.83,78.43
11139,07/17/19 08:20:00,29.927,531.0,0.0,81.2,0.0,0.0,72.96000000000001,239.0,79.88,79.17
11140,07/17/19 08:30:00,29.927,674.0,0.0,80.5,0.0,0.0,72.87,239.0,79.96000000000001,79.35000000000001
11141,07/17/19 08:40:00,29.927,319.0,0.0,79.8,0.0,0.0,72.36,239.0,79.92,79.08
11142,07/17/19 08:50:00,29.933,216.0,0.0,81.0,0.0,0.0,73.02,247.0,79.88,79.3
11143,07/17/19 09:00:00,29.936,206.0,0.0,80.60000000000001,0.0,0.0,72.7,258.0,79.83,79.13
11144,07/17/19 09:10:00,29.93,411.0,0.0,80.60000000000001,0.0,0.0,72.66,246.0,79.74,79.08
11145,07/17/19 09:20:00,29.93,384.0,0.0,80.3,0.0,0.0,72.54,237.0,79.74,79.08
11146,07/17/19 09:30:00,29.93,434.0,0.0,80.10000000000001,0.0,0.0,72.9,240.0,79.74,79.52
11147,07/17/19 09:40:00,29.927,569.0,0.0,79.60000000000001,0.0,0.0,73.23,237.0,79.74,80.05
11148,07/17/19 09:50:00,29.927,596.0,0.0,79.2,0.0,0.0,72.9,232.0,79.83,79.88
11149,07/17/19 10:00:00,29.924,741.0,0.0,80.0,0.0,0.0,73.37,250.0,79.88,80.05
11150,07/17/19 10:10:00,29.924,726.0,0.0,78.8,0.0,0.0,73.48,240.0,79.96000000000001,80.62
11151,07/17/19 10:20:00,29.921,729.0,0.0,78.8,0.0,0.0,73.95,239.0,80.05,81.11
11152,07/17/19 10:30:00,29.909,761.0,0.0,78.10000000000001,0.0,0.0,73.60000000000001,248.0,80.10000000000001,81.02
11153,07/17/19 10:40:00,29.909,439.0,0.0,78.10000000000001,0.0,0.0,73.64,247.0,80.10000000000001,81.07000000000001
11154,07/17/19 10:50:00,29.912,341.0,0.0,78.60000000000001,0.0,0.0,73.83,253.0,80.10000000000001,81.07000000000001
11155,07/17/19 11:00:00,29.915,444.0,0.0,79.3,0.0,0.0,74.27,253.0,80.10000000000001,81.24
11156,07/17/19 11:10:00,29.909,774.0,0.0,77.60000000000001,0.0,0.0,74.01,247.0,80.10000000000001,81.64
11157,07/17/19 11:20:00,29.912,891.0,0.0,77.5,0.0,0.0,74.32000000000001,241.0,80.18,82.0
11158,07/17/19 11:30:00,29.906000000000002,786.0,0.0,77.10000000000001,0.0,0.0,74.81,241.0,80.27,82.66
11159,07/17/19 11:40:00,29.904,841.0,0.0,77.3,0.0,0.0,74.67,244.0,80.23,82.44
11160,07/17/19 11:50:00,29.901,1169.0,0.0,74.7,0.0,0.0,75.11,227.0,80.4,83.96000000000001
11161,07/17/19 12:00:00,29.898,1874.0,0.0,73.9,0.0,0.0,75.09,230.0,80.54,84.27
11162,07/17/19 12:10:00,29.895,2559.0,0.0,73.5,0.0,0.0,75.19,241.0,80.67,84.54
11163,07/17/19 12:20:00,29.895,1709.0,0.0,74.0,0.0,0.0,75.26,251.0,80.67,84.41
11164,07/17/19 12:30:00,29.892,2249.0,0.0,72.0,0.0,0.0,75.17,240.0,80.8,85.17
11165,07/17/19 12:40:00,29.889,2101.0,0.0,72.4,0.0,0.0,75.47,251.0,81.11,85.31
11166,07/17/19 12:50:00,29.886,1686.0,0.0,71.4,0.0,0.0,75.44,241.0,81.46000000000001,85.71000000000001
